Row	BroodID	PopID	BreedingSeason	Species	Plot	LocationID	FemaleID	MaleID	ClutchType_observed	ClutchType_calculated	LayDate	LayDateError	ClutchSize	ClutchSizeError	HatchDate	HatchDateError	BroodSize	BroodSizeError	FledgeDate	FledgeDateError	NumberFledged	NumberFledgedError	AvgEggMass	NumberEggs	AvgChickMass	NumberChicksMass	AvgTarsus	NumberChicksTarsus	ExperimentID
7860	2015_ari_8_1	MUR	2015	CYACAE	ari	ari_8_NB	NA	NA	first	first	13/04/2015	NA	6	NA	03/05/2015	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7861	2015_rou_68_1	ROU	2015	CYACAE	rou	rou_68_NB	NA	NA	first	first	13/04/2015	NA	9	NA	05/05/2015	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7862	2015_rou_414_1	ROU	2015	CYACAE	rou	rou_414_NB	NA	NA	first	first	13/04/2015	NA	9	NA	03/05/2015	NA	9	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7863	2015_ari_2_1	MUR	2015	CYACAE	ari	ari_2_NB	NA	NA	first	first	14/04/2015	NA	8	NA	04/05/2015	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	TRUE
7864	2015_rou_424_1	ROU	2015	CYACAE	rou	rou_424_NB	NA	NA	first	first	14/04/2015	NA	10	NA	06/05/2015	NA	10	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	TRUE
7865	2015_fil_7_1	MUR	2015	CYACAE	fil	fil_7_NB	NA	NA	first	first	15/04/2015	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7866	2015_rou_91_1	ROU	2015	CYACAE	rou	rou_91_NB	NA	NA	first	first	15/04/2015	NA	8	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7867	2015_ari_7_1	MUR	2015	CYACAE	ari	ari_7_NB	NA	NA	first	first	16/04/2015	NA	7	NA	04/05/2015	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7868	2015_fil_25_1	MUR	2015	CYACAE	fil	fil_25_NB	NA	NA	first	first	17/04/2015	NA	8	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7869	2015_fil_18_1	MUR	2015	CYACAE	fil	fil_18_NB	NA	NA	first	first	19/04/2015	NA	7	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7870	2015_gra_20_1	MUR	2015	CYACAE	gra	gra_20_NB	NA	NA	first	first	19/04/2015	NA	6	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7871	2015_mur_25_1	MUR	2015	CYACAE	mur	mur_25_NB	NA	NA	first	first	19/04/2015	NA	2	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7872	2015_fel_10_1	MUR	2015	CYACAE	fel	fel_10_NB	NA	NA	first	first	20/04/2015	NA	3	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7873	2015_rou_355_1	ROU	2015	CYACAE	rou	rou_355_NB	NA	NA	first	first	21/04/2015	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7874	2015_rou_365_1	ROU	2015	CYACAE	rou	rou_365_NB	NA	NA	first	first	21/04/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7875	2015_ava_19_1	MUR	2015	CYACAE	ava	ava_19_NB	NA	NA	first	first	27/04/2015	NA	4	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7876	2015_pir_204_1	PIR	2015	CYACAE	pir	pir_204_NB	NA	NA	first	first	27/04/2015	NA	7	NA	15/05/2015	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7877	2015_pir_43_1	PIR	2015	CYACAE	pir	pir_43_NB	NA	NA	first	first	27/04/2015	NA	9	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7878	2015_fil_24_1	MUR	2015	CYACAE	fil	fil_24_NB	NA	NA	first	first	28/04/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7879	2015_pir_244_1	PIR	2015	CYACAE	pir	pir_244_NB	NA	7207547	first	first	28/04/2015	NA	7	NA	16/05/2015	NA	7	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
7880	2015_pir_92_1	PIR	2015	CYACAE	pir	pir_92_NB	NA	NA	first	first	30/04/2015	NA	8	NA	20/05/2015	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7881	2015_pir_76_1	PIR	2015	CYACAE	pir	pir_76_NB	NA	NA	first	first	30/04/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7882	2015_pir_3_1	PIR	2015	CYACAE	pir	pir_3_NB	NA	NA	first	first	01/05/2015	NA	6	NA	20/05/2015	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7883	2015_pir_93_1	PIR	2015	CYACAE	pir	pir_93_NB	NA	NA	first	first	01/05/2015	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7884	2015_pir_72_1	PIR	2015	CYACAE	pir	pir_72_NB	NA	NA	first	first	01/05/2015	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7885	2015_pir_75_1	PIR	2015	CYACAE	pir	pir_75_NB	NA	NA	first	first	01/05/2015	NA	8	NA	21/05/2015	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7886	2015_pir_139_1	PIR	2015	CYACAE	pir	pir_139_NB	NA	NA	first	first	01/05/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7887	2015_pir_46_1	PIR	2015	CYACAE	pir	pir_46_NB	NA	NA	first	first	01/05/2015	NA	8	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7888	2015_pir_98_1	PIR	2015	CYACAE	pir	pir_98_NB	NA	NA	first	first	03/05/2015	NA	8	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7889	2015_pir_16_1	PIR	2015	CYACAE	pir	pir_16_NB	NA	NA	first	first	04/05/2015	NA	7	NA	24/05/2015	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7890	2015_tua_222_1	PIR	2015	CYACAE	tua	tua_222_NB	NA	NA	first	first	04/05/2015	NA	6	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7891	2015_pir_100_1	PIR	2015	CYACAE	pir	pir_100_NB	NA	NA	first	first	05/05/2015	NA	7	NA	24/05/2015	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7892	2015_gra_8_3	MUR	2015	CYACAE	gra	gra_8_NB	NA	NA	replacement	replacement	08/05/2015	NA	5	NA	25/05/2015	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7893	2015_pir_234_1	PIR	2015	CYACAE	pir	pir_234_NB	NA	NA	first	first	08/05/2015	NA	6	NA	26/05/2015	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7894	2015_rou_344_3	ROU	2015	CYACAE	rou	rou_344_NB	NA	NA	replacement	replacement	14/05/2015	NA	6	NA	01/06/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7895	2015_rou_355_3	ROU	2015	CYACAE	rou	rou_355_NB	NA	NA	replacement	replacement	17/05/2015	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7896	2015_pir_137_3	PIR	2015	CYACAE	pir	pir_137_NB	NA	NA	replacement	replacement	18/05/2015	NA	6	NA	03/06/2015	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7897	2015_pir_139_3	PIR	2015	CYACAE	pir	pir_139_NB	NA	NA	replacement	replacement	20/05/2015	NA	6	NA	06/06/2015	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7898	2015_rou_353_3	ROU	2015	CYACAE	rou	rou_353_NB	NA	NA	replacement	replacement	21/05/2015	NA	7	NA	09/06/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7899	2015_rou_366_3	ROU	2015	CYACAE	rou	rou_366_NB	NA	NA	replacement	replacement	02/06/2015	NA	1	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7900	2015_rou_337_3	ROU	2015	CYACAE	rou	rou_337_NB	NA	NA	replacement	replacement	05/06/2015	NA	6	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7901	2015_rou_30_3	ROU	2015	CYACAE	rou	rou_30_NB	NA	NA	replacement	replacement	07/06/2015	NA	6	NA	25/06/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7902	2015_rou_58_3	ROU	2015	CYACAE	rou	rou_58_NB	NA	NA	replacement	replacement	10/06/2015	NA	6	NA	28/06/2015	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7903	2015_mur_86_1	MUR	2015	PARMAJ	mur	mur_86_NB	1	NA	first	second	16/04/2015	NA	8	NA	04/05/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7904	2015_ari_29_1	MUR	2015	PARMAJ	ari	ari_29_NB	1	1	first	second	14/05/2015	NA	6	NA	29/05/2015	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7905	2015_rou_88_3	ROU	2015	PARMAJ	rou	rou_88_NB	6402487	7209800	replacement	replacement	12/05/2015	NA	8	NA	29/05/2015	NA	8	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7906	2015_rou_236_3	ROU	2015	PARMAJ	rou	rou_236_NB	6988837	7717198	replacement	replacement	13/05/2015	NA	9	NA	05/06/2015	NA	5	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
7907	2015_rou_326_1	ROU	2015	PARMAJ	rou	rou_326_NB	6989946	7532287	first	first	10/04/2015	NA	10	NA	30/04/2015	NA	9	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7908	2015_rou_326_2	ROU	2015	PARMAJ	rou	rou_326_NB	6989946	7532287	second	second	31/05/2015	NA	9	NA	20/06/2015	NA	9	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7909	2015_ari_17_1	MUR	2015	PARMAJ	ari	ari_17_NB	6990284	7715547	first	first	22/04/2015	NA	7	NA	09/05/2015	NA	7	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7910	2015_rou_84_1	ROU	2015	PARMAJ	rou	rou_84_NB	7209327	6989623	first	first	11/04/2015	NA	9	NA	03/05/2015	NA	9	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7911	2015_rou_204_2	ROU	2015	PARMAJ	rou	rou_204_NB	7209327	6989623	second	second	07/06/2015	NA	7	NA	23/06/2015	NA	7	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7912	2015_rou_2_1	ROU	2015	PARMAJ	rou	rou_2_NB	7209357	5994274	first	first	13/04/2015	NA	10	NA	05/05/2015	NA	10	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
7913	2015_rou_22_2	ROU	2015	PARMAJ	rou	rou_22_NB	7209357	5994274	second	second	03/06/2015	NA	7	NA	21/06/2015	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7914	2015_rou_52_1	ROU	2015	PARMAJ	rou	rou_52_NB	7209367	7209366	first	first	24/04/2015	NA	10	NA	14/05/2015	NA	10	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
7915	2015_rou_6_1	ROU	2015	PARMAJ	rou	rou_6_NB	7209371	7209370	first	first	19/04/2015	NA	10	NA	11/05/2015	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7916	2015_rou_4_3	ROU	2015	PARMAJ	rou	rou_4_NB	7209373	7209372	replacement	replacement	06/06/2015	NA	6	NA	20/06/2015	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7917	2015_rou_324_1	ROU	2015	PARMAJ	rou	rou_324_NB	7209798	7209797	first	first	11/04/2015	NA	8	NA	01/05/2015	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
7918	2015_rou_14_2	ROU	2015	PARMAJ	rou	rou_14_NB	7209798	6989707	second	second	25/05/2015	NA	8	NA	12/06/2015	NA	7	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7919	2015_rou_46_1	ROU	2015	PARMAJ	rou	rou_46_NB	7209911	NA	first	first	14/04/2015	NA	10	NA	09/05/2015	NA	10	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
7920	2015_rou_56_3	ROU	2015	PARMAJ	rou	rou_56_NB	7209940	7209369	replacement	replacement	16/05/2015	NA	7	NA	02/06/2015	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7921	2015_rou_336_1	ROU	2015	PARMAJ	rou	rou_336_NB	7530392	NA	first	first	11/04/2015	NA	7	NA	05/05/2015	NA	5	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
7922	2015_rou_334_1	ROU	2015	PARMAJ	rou	rou_334_NB	7531433	7209030	first	first	11/04/2015	NA	7	NA	02/05/2015	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7923	2015_rou_334_2	ROU	2015	PARMAJ	rou	rou_334_NB	7531433	7209030	second	second	01/06/2015	NA	5	NA	18/06/2015	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7924	2015_rou_346_1	ROU	2015	PARMAJ	rou	rou_346_NB	7531639	6988336	first	first	15/04/2015	NA	8	NA	05/05/2015	NA	8	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7925	2015_rou_352_1	ROU	2015	PARMAJ	rou	rou_352_NB	7532201	7717144	first	first	15/04/2015	NA	8	NA	07/05/2015	NA	8	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7926	2015_rou_60_1	ROU	2015	PARMAJ	rou	rou_60_NB	7532226	7209330	first	first	14/04/2015	NA	11	NA	07/05/2015	NA	11	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
7927	2015_rou_12_1	ROU	2015	PARMAJ	rou	rou_12_NB	7715199	6989674	first	first	14/04/2015	NA	10	NA	10/05/2015	NA	10	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
7928	2015_mur_76_1	MUR	2015	PARMAJ	mur	mur_76_NB	7715532	6996878	first	first	18/04/2015	NA	8	NA	06/05/2015	NA	8	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7929	2015_pir_249_1	PIR	2015	PARMAJ	pir	pir_249_NB	7715603	1	first	first	03/05/2015	NA	9	NA	22/05/2015	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7930	2015_pir_54_1	PIR	2015	PARMAJ	pir	pir_54_NB	7715607	7530235	first	first	13/05/2015	NA	9	NA	30/05/2015	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7931	2015_rou_42_1	ROU	2015	PARMAJ	rou	rou_42_NB	7717142	7715200	first	first	17/04/2015	NA	8	NA	06/05/2015	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
7932	2015_rou_62_2	ROU	2015	PARMAJ	rou	rou_62_NB	7717142	7715200	second	second	04/06/2015	NA	7	NA	21/06/2015	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7933	2015_rou_64_1	ROU	2015	PARMAJ	rou	rou_64_NB	7717143	7209944	first	first	15/04/2015	NA	9	NA	07/05/2015	NA	8	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7934	2015_rou_244_2	ROU	2015	PARMAJ	rou	rou_244_NB	7717143	7209944	second	second	14/06/2015	NA	6	NA	30/06/2015	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7935	2015_rou_350_3	ROU	2015	PARMAJ	rou	rou_350_NB	7717323	7717324	replacement	replacement	02/06/2015	NA	7	NA	21/06/2015	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7936	2015_rou_328_3	ROU	2015	PARMAJ	rou	rou_328_NB	7717717	7717718	replacement	replacement	07/06/2015	NA	5	NA	23/06/2015	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7937	2015_rou_338_1	ROU	2015	PARMAJ	rou	rou_338_NB	7717819	6989896	first	first	20/04/2015	NA	8	NA	10/05/2015	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7938	2015_rou_342_1	ROU	2015	PARMAJ	rou	rou_342_NB	7717851	7531417	first	first	21/04/2015	NA	7	NA	12/05/2015	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7939	2015_rou_354_3	ROU	2015	PARMAJ	rou	rou_354_NB	7717857	1	replacement	first	26/04/2015	NA	6	NA	14/05/2015	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7940	2015_rou_356_2	ROU	2015	PARMAJ	rou	rou_356_NB	7717857	1	second	second	15/06/2015	NA	5	NA	30/06/2015	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7941	2015_rou_75_1	ROU	2015	PARMAJ	rou	rou_75_NB	NA	7532286	first	first	10/04/2015	NA	9	NA	01/05/2015	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
7942	2015_rou_356_1	ROU	2015	PARMAJ	rou	rou_356_NB	NA	NA	first	first	11/04/2015	NA	10	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7943	2015_rou_62_1	ROU	2015	PARMAJ	rou	rou_62_NB	NA	NA	first	first	12/04/2015	NA	3	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7944	2015_rou_102_1	ROU	2015	PARMAJ	rou	rou_102_NB	NA	7209351	first	first	13/04/2015	NA	8	NA	04/05/2015	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7945	2015_rou_354_1	ROU	2015	PARMAJ	rou	rou_354_NB	NA	NA	first	first	13/04/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7946	2015_rou_90_1	ROU	2015	PARMAJ	rou	rou_90_NB	NA	NA	first	first	15/04/2015	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7947	2015_rou_330_1	ROU	2015	PARMAJ	rou	rou_330_NB	NA	NA	first	first	15/04/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7948	2015_rou_96_1	ROU	2015	PARMAJ	rou	rou_96_NB	NA	NA	first	first	16/04/2015	NA	8	NA	06/05/2015	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7949	2015_rou_16_1	ROU	2015	PARMAJ	rou	rou_16_NB	NA	NA	first	first	17/04/2015	NA	10	NA	07/05/2015	NA	10	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
7950	2015_rou_80_1	ROU	2015	PARMAJ	rou	rou_80_NB	NA	NA	first	first	17/04/2015	NA	9	NA	08/05/2015	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7951	2015_rou_242_1	ROU	2015	PARMAJ	rou	rou_242_NB	NA	NA	first	first	18/04/2015	NA	11	NA	11/05/2015	NA	11	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7952	2015_ari_25_1	MUR	2015	PARMAJ	ari	ari_25_NB	NA	NA	first	first	20/04/2015	NA	8	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7953	2015_rou_328_1	ROU	2015	PARMAJ	rou	rou_328_NB	NA	6989660	first	first	21/04/2015	NA	6	NA	10/05/2015	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7954	2015_pir_2_1	PIR	2015	PARMAJ	pir	pir_2_NB	NA	NA	first	first	08/05/2015	NA	6	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7955	2015_rou_352_3	ROU	2015	PARMAJ	rou	rou_352_NB	NA	NA	replacement	replacement	13/06/2015	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7956	2015_pir_155_1	PIR	2015	PERATE	pir	pir_155_NB	1	1	first	first	09/04/2015	NA	6	NA	27/04/2015	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7957	2015_pir_52_1	PIR	2015	PERATE	pir	pir_52_NB	6990767	7532631	first	first	24/04/2015	NA	6	NA	12/05/2015	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7958	2015_pir_102_1	PIR	2015	PERATE	pir	pir_102_NB	6996771	7715543	first	first	16/04/2015	NA	7	NA	04/05/2015	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7959	2015_pir_17_1	PIR	2015	PERATE	pir	pir_17_NB	7207640	7717874	first	first	04/05/2015	NA	5	NA	24/05/2015	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7960	2015_pir_118_1	PIR	2015	PERATE	pir	pir_118_NB	7532431	1	first	first	18/04/2015	NA	6	NA	06/05/2015	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7961	2015_pir_36_1	PIR	2015	PERATE	pir	pir_36_NB	7532629	7532630	first	first	23/04/2015	NA	7	NA	12/05/2015	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7962	2015_pir_33_1	PIR	2015	PERATE	pir	pir_33_NB	7532644	7532643	first	first	26/04/2015	NA	6	NA	14/05/2015	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7963	2015_pir_15_1	PIR	2015	PERATE	pir	pir_15_NB	7715545	7715544	first	first	20/04/2015	NA	7	NA	08/05/2015	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7964	2015_pir_47_1	PIR	2015	PERATE	pir	pir_47_NB	7715549	7715548	first	first	22/04/2015	NA	6	NA	10/05/2015	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7965	2015_pir_27_1	PIR	2015	PERATE	pir	pir_27_NB	NA	NA	first	first	14/04/2015	NA	6	NA	02/05/2015	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7966	2015_pir_203_1	PIR	2015	PERATE	pir	pir_203_NB	NA	NA	first	first	16/04/2015	NA	6	NA	04/05/2015	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7967	2015_pir_235_1	PIR	2015	PERATE	pir	pir_235_NB	NA	NA	first	first	20/04/2015	NA	6	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7968	2015_pir_39_1	PIR	2015	PERATE	pir	pir_39_NB	NA	NA	first	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7969	2016_ari_14_1	MUR	2016	CYACAE	ari	ari_14_NB	1	1	first	first	10/04/2016	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7970	2016_fil_9_3	MUR	2016	CYACAE	fil	fil_9_NB	1	1	replacement	replacement	26/05/2016	NA	5	NA	12/06/2016	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7971	2016_rou_93_1	ROU	2016	CYACAE	rou	rou_93_NB	5545088	5994265	first	first	05/04/2016	NA	12	NA	01/05/2016	NA	12	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7972	2016_rou_213_3	ROU	2016	CYACAE	rou	rou_213_NB	5545088	NA	replacement	replacement	31/05/2016	NA	5	NA	20/06/2016	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7973	2016_rou_78_1	ROU	2016	CYACAE	rou	rou_78_NB	5994275	6989950	first	first	14/04/2016	NA	10	NA	05/05/2016	NA	10	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7974	2016_mur_25_1	MUR	2016	CYACAE	mur	mur_25_NB	6400971	7717522	first	first	01/04/2016	NA	10	NA	23/04/2016	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
7975	2016_fil_15_1	MUR	2016	CYACAE	fil	fil_15_NB	6400995	6989103	first	first	06/04/2016	NA	8	NA	25/04/2016	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7976	2016_mur_23_1	MUR	2016	CYACAE	mur	mur_23_NB	6401613	7716222	first	first	06/04/2016	NA	7	NA	24/04/2016	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7977	2016_mur_24_1	MUR	2016	CYACAE	mur	mur_24_NB	6402328	7717520	first	first	31/03/2016	NA	7	NA	20/04/2016	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7978	2016_ari_24_1	MUR	2016	CYACAE	ari	ari_24_NB	6402378	6996827	first	first	08/04/2016	NA	7	NA	26/04/2016	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
7979	2016_rou_373_1	ROU	2016	CYACAE	rou	rou_373_NB	6402494	NA	first	first	08/04/2016	NA	10	NA	03/05/2016	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
7980	2016_rou_374_3	ROU	2016	CYACAE	rou	rou_374_NB	6402494	7532087	replacement	replacement	19/05/2016	NA	7	NA	06/06/2016	NA	7	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
7981	2016_rou_312_1	ROU	2016	CYACAE	rou	rou_312_NB	6402495	6990381	first	first	01/04/2016	NA	11	NA	29/04/2016	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
7982	2016_fil_6_1	MUR	2016	CYACAE	fil	fil_6_NB	6592166	5994663	first	first	08/04/2016	NA	8	NA	28/04/2016	NA	8	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
7983	2016_ava_20_1	MUR	2016	CYACAE	ava	ava_20_NB	6592276	6990922	first	first	02/04/2016	NA	8	NA	23/04/2016	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
7984	2016_fil_10_1	MUR	2016	CYACAE	fil	fil_10_NB	6592317	7207876	first	first	09/04/2016	NA	9	NA	28/04/2016	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
